Customer ID	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection Plan	Premium Tech Support	Streaming TV	Streaming Movies	Streaming Music	Unlimited Data	Paperless Billing	Gender	Age	Married	Number of Dependents	City	Number of Referrals	Tenure in Months	Offer	Avg Monthly Long Distance Charges	Internet Type	Avg Monthly GB Download	Contract	Payment Method	Monthly Charge	Total Charges	Total Refunds	Total Extra Data Charges	Total Long Distance Charges	Total Revenue	Customer Status	Churn Category	Churn Reason	ABC Метка	ABC Наименование группы	XYZ Метка	XYZ Наименование группы	RFM Метка	RFM Наименование группы
6840-RESVB	1	1	1	1	0	1	1	1	1	1	1	1	Male	38	Yes	2	Adelanto	1	24	Offer C	36.05	Cable	24	One Year	Mailed Check	84,8	1990,5	48,23	0	865,2	2807,47	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6844-DZKRF	1	0	1	0	0	0	1	0	0	0	0	1	Male	61	No	0	Irvine	0	2	None	6.34	Cable	28	Month-to-Month	Credit Card	50,2	109,25	0	10	12,68	131,93	Joined			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6845-RGTYS	1	1	1	1	1	1	0	1	0	1	1	1	Female	29	Yes	0	San Diego	1	47	None	2.87	Fiber Optic	51	Month-to-Month	Bank Withdrawal	98,75	4533,7	0	0	134,89	4668,59	Churned	Competitor	Competitor made better offer	A	VIP-клиент	X	Стабильный клиент	111	Самые ценные клиенты (Champions)
6847-KJLTS	1	1	1	0	0	0	1	1	1	1	1	1	Female	72	Yes	0	Frazier Park	8	58	Offer B	47.34	Fiber Optic	28	Month-to-Month	Bank Withdrawal	100,4	5749,8	0	0	2745,72	8495,52	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6848-HJTXY	1	0	0	0	0	0	0	0	0	0	0	0	Female	41	Yes	0	Ontario	8	64	Offer B	19.98			Two Year	Credit Card	19,45	1208,6	0	0	1278,72	2487,32	Stayed			B	Средний клиент	Y	Нестабильный клиент	312	Неактивные клиенты (Lost Customers)
6848-YLDFR	1	0	1	0	1	0	1	1	1	1	1	1	Male	54	Yes	2	Gerber	9	58	None	35.35	DSL	29	One Year	Credit Card	75,2	4300,8	0	0	2050,3	6351,1	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6849-OYAMU	1	0	1	0	1	0	1	1	1	1	1	0	Male	56	Yes	0	Indio	1	19	None	43.95	Fiber Optic	20	One Year	Bank Withdrawal	100	1888,65	0	0	835,05	2723,7	Churned	Competitor	Competitor offered more data	B	Средний клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
6849-WLEYG	1	0	0	0	0	0	0	0	0	0	0	0	Male	43	No	3	Emeryville	0	1	None	11.91			Month-to-Month	Credit Card	19,75	19,75	0	0	11,91	31,66	Churned	Attitude	Attitude of support person	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6851-WEFYX	1	1	1	0	0	1	0	1	1	0	1	1	Male	73	Yes	0	Descanso	4	35	None	2.12	Fiber Optic	3	One Year	Bank Withdrawal	100,8	3437,5	0	0	74,2	3511,7	Stayed			A	VIP-клиент	X	Стабильный клиент	322	Неактивные клиенты (Lost Customers)
6854-EXGSF	1	1	1	1	1	1	0	0	0	0	1	1	Female	37	No	0	Mt Baldy	0	8	Offer E	8.73	DSL	28	Month-to-Month	Bank Withdrawal	65,5	573,15	0	0	69,84	642,99	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6855-VLGOS	1	0	0	0	0	0	0	0	0	0	0	0	Male	51	Yes	1	Guerneville	5	72	None	37.11			Two Year	Bank Withdrawal	20,55	1432,55	0	0	2671,92	4104,47	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6856-RAURS	1	1	1	0	0	0	0	0	0	0	1	1	Female	50	No	0	Rio Oso	0	2	None	41.08	Fiber Optic	25	Month-to-Month	Credit Card	74,9	136,05	0	0	82,16	218,21	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6857-TKDJV	1	1	0	0	0	0	0	0	0	0	0	0	Male	60	Yes	2	Strawberry Valley	6	67	None	14.41			Two Year	Bank Withdrawal	24,65	1620,45	0	0	965,47	2585,92	Stayed			B	Средний клиент	Y	Нестабильный клиент	312	Неактивные клиенты (Lost Customers)
6857-VWJDT	1	1	1	0	0	0	0	1	1	1	1	0	Female	45	No	0	Santa Cruz	0	1	Offer E	32.33	Fiber Optic	9	Month-to-Month	Credit Card	95,65	95,65	0	0	32,33	127,98	Churned	Attitude	Attitude of service provider	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6859-QNXIQ	1	1	1	1	1	1	1	1	1	1	1	1	Female	43	Yes	5	Costa Mesa	10	72	None	26.32	Fiber Optic	53	Two Year	Bank Withdrawal	113,1	8248,5	0	0	1895,04	10143,54	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6859-RKMZJ	1	0	1	0	0	0	0	1	0	0	1	1	Male	38	Yes	0	Vallejo	6	11	None	44.2	DSL	15	Month-to-Month	Bank Withdrawal	-10	608,15	0	0	486,2	1094,35	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	132	Новички (New Customers)
6860-YRJZP	1	1	1	0	0	0	0	0	0	0	1	1	Male	66	No	0	Sacramento	0	9	Offer E	39.77	Fiber Optic	25	Two Year	Bank Withdrawal	74,05	678,45	0	0	357,93	1036,38	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	332	Неактивные клиенты (Lost Customers)
6861-OKBCE	1	0	0	0	0	0	0	0	0	0	0	0	Female	62	No	3	Seal Beach	0	11	Offer D	33.06			Month-to-Month	Credit Card	20,1	221,35	0	0	363,66	585,01	Churned	Attitude	Attitude of support person	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6861-XWTWQ	1	1	1	0	0	1	0	1	1	1	1	1	Male	71	Yes	0	Napa	1	7	None	42.92	Fiber Optic	2	Month-to-Month	Bank Withdrawal	99,25	665,45	0	0	300,44	965,89	Churned	Attitude	Attitude of support person	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6862-CQUMB	1	0	1	0	1	0	0	1	1	1	1	1	Male	28	No	0	San Diego	0	37	None	21.84	Fiber Optic	41	Month-to-Month	Credit Card	96,1	3646,8	0	0	808,08	4454,88	Stayed			A	VIP-клиент	Y	Нестабильный клиент	121	Потенциально ценные клиенты (Loyal Customers)
6865-JZNKO	1	0	1	1	1	0	0	0	0	0	1	1	Female	25	No	0	Los Angeles	0	30	None	19.41	Cable	27	Month-to-Month	Bank Withdrawal	55,3	1530,6	0	0	582,3	2112,9	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6867-ACCZI	0	0	1	1	1	1	1	0	1	1	1	1	Female	34	Yes	3	Bethel Island	1	24	Offer C		DSL	75	Two Year	Credit Card	52,5	1208,15	0	0	0	1208,15	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6869-FGJJC	1	0	1	0	1	1	0	0	0	0	0	0	Male	50	No	0	Gazelle	0	68	None	18.53	Fiber Optic	21	One Year	Credit Card	79,6	5461,45	3,26	10	1260,04	6728,23	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6870-ECSHE	1	0	0	0	0	0	0	0	0	0	0	0	Female	23	No	0	Sun City	0	2	None	46			One Year	Credit Card	20,45	34,8	0	0	92	126,8	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6870-ZWMNX	1	1	1	0	1	1	1	1	0	0	0	0	Male	55	Yes	0	Clements	4	70	Offer A	33.37	DSL	9	Two Year	Credit Card	76,1	5264,25	0	110	2335,9	7710,15	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6872-HXFNF	1	1	1	0	0	1	1	0	0	0	1	0	Female	27	Yes	0	Irvine	1	64	Offer B	40.28	DSL	52	One Year	Bank Withdrawal	58,35	3756,45	0	0	2577,92	6334,37	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6873-UDNLD	1	0	1	1	0	1	0	0	1	1	1	0	Male	28	No	0	Oakland	0	40	None	39.05	DSL	58	Month-to-Month	Bank Withdrawal	67,45	2731	0	0	1562	4293	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
6874-SGLHU	1	0	1	0	1	0	0	1	1	1	1	1	Male	44	No	0	San Jose	0	30	None	12.17	Fiber Optic	16	One Year	Bank Withdrawal	97	3021,3	0	0	365,1	3386,4	Stayed			A	VIP-клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
6876-ADESB	1	0	1	0	0	1	0	0	0	1	1	0	Male	22	No	2	Etna	0	1	None	34.4	Cable	52	Month-to-Month	Bank Withdrawal	48,95	48,95	0	0	34,4	83,35	Churned	Competitor	Competitor offered higher download speeds	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6877-LGWXO	1	0	1	0	0	0	0	0	1	0	1	0	Male	66	Yes	0	Pleasanton	1	18	Offer D	4.98	Fiber Optic	18	Month-to-Month	Bank Withdrawal	78,55	1422,65	0	0	89,64	1512,29	Churned	Attitude	Attitude of support person	B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6877-TJMBR	1	0	1	0	0	0	1	1	0	0	1	1	Male	21	Yes	0	Orinda	1	1	Offer E	37.83	Fiber Optic	51	Month-to-Month	Bank Withdrawal	84,8	84,8	0	0	37,83	122,63	Churned	Dissatisfaction	Network reliability	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6878-GGDWG	1	0	0	0	0	0	0	0	0	0	0	0	Female	57	Yes	0	San Diego	1	32	None	12.35			Month-to-Month	Bank Withdrawal	19,4	641,15	0	0	395,2	1036,35	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6885-PKOAM	1	1	1	1	1	1	1	1	1	1	1	0	Female	59	Yes	0	San Marcos	3	71	None	30.68	Cable	18	Two Year	Credit Card	85,75	6223,8	4,6	0	2178,28	8397,48	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6888-SBYAI	1	0	1	1	0	0	0	0	0	0	1	1	Male	56	No	0	San Ramon	0	1	Offer E	38.05	Cable	14	Month-to-Month	Credit Card	50,7	50,7	0	0	38,05	88,75	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6890-PFRQX	1	1	1	1	0	1	0	1	0	0	1	0	Male	56	No	0	Sacramento	0	18	None	12.21	DSL	8	Month-to-Month	Mailed Check	69,5	1199,4	0	0	219,78	1419,18	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6891-JPYFF	1	1	1	1	1	0	0	1	1	1	1	1	Female	57	Yes	3	San Jose	1	48	Offer B	30.41	Fiber Optic	53	Month-to-Month	Credit Card	105,25	4997,5	1,66	0	1459,68	6455,52	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6892-BOGQE	1	0	0	0	0	0	0	0	0	0	0	1	Female	44	Yes	0	Whittier	0	71	Offer A	14.91			Two Year	Bank Withdrawal	20,9	1493,2	0	0	1058,61	2551,81	Stayed			B	Средний клиент	Y	Нестабильный клиент	312	Неактивные клиенты (Lost Customers)
6892-EZDTG	1	1	1	0	1	0	0	1	0	0	1	1	Female	55	Yes	0	Kings Beach	1	4	Offer E	21.81	Fiber Optic	14	Month-to-Month	Bank Withdrawal	91,65	365,4	0	0	87,24	452,64	Churned	Price	Extra data charges	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6892-XPFPU	1	1	1	0	1	1	0	1	1	1	1	1	Male	70	Yes	0	Pasadena	3	24	Offer C	49.76	Fiber Optic	11	Month-to-Month	Bank Withdrawal	104,25	2433,9	0	0	1194,24	3628,14	Churned	Competitor	Competitor offered higher download speeds	A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6893-ODYYE	1	0	1	1	1	1	1	0	0	0	1	1	Male	34	No	0	Mokelumne Hill	0	50	None	15.37	Fiber Optic	22	One Year	Credit Card	90,1	4549,45	0	0	768,5	5317,95	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6894-LFHLY	1	1	1	0	0	0	0	0	0	0	1	1	Male	79	No	0	Escondido	0	1	None	8.35	Fiber Optic	23	Month-to-Month	Bank Withdrawal	75,75	75,75	0	0	8,35	84,1	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6896-SRVYQ	1	0	1	0	0	1	0	0	0	0	0	0	Male	69	No	0	Camino	0	44	Offer B	47.06	Fiber Optic	3	One Year	Bank Withdrawal	73,85	3122,4	0	100	2070,64	5293,04	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
6897-RWMUB	1	0	1	1	1	1	1	0	0	0	1	1	Male	23	Yes	2	Chino	2	61	None	42.31	DSL	59	Two Year	Bank Withdrawal	-6	4158,25	0	0	2580,91	6739,16	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6897-UUBNU	1	0	1	0	1	0	1	1	0	0	0	0	Male	39	No	0	North Hollywood	0	29	None	12.92	Fiber Optic	24	Month-to-Month	Credit Card	89,65	2623,65	0	10	374,68	3008,33	Stayed			A	VIP-клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6898-MDLZW	1	0	1	0	1	0	1	0	0	0	1	1	Male	53	No	0	Blue Lake	0	12	Offer D	1.8	DSL	3	Month-to-Month	Credit Card	53,75	648,65	0	0	21,6	670,25	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6898-RBTLU	1	1	1	0	1	0	1	1	1	1	1	0	Female	47	Yes	1	Whittier	9	49	Offer B	16.6	DSL	14	Two Year	Bank Withdrawal	-2	3902,45	0	0	813,4	4715,85	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6899-PPEEA	1	1	1	0	0	0	0	1	1	0	1	1	Female	66	No	0	Vallejo	0	37	None	3.3	Fiber Optic	2	Month-to-Month	Bank Withdrawal	96,55	3580,3	0	0	122,1	3702,4	Churned	Attitude	Attitude of service provider	A	VIP-клиент	X	Стабильный клиент	121	Потенциально ценные клиенты (Loyal Customers)
6900-PXRMS	1	1	1	0	1	1	0	1	1	1	0	0	Male	72	Yes	0	Spring Valley	0	26	Offer C	1.26	Fiber Optic	18	Month-to-Month	Bank Withdrawal	105,75	2710,25	0	90	32,76	2833,01	Churned	Dissatisfaction	Product dissatisfaction	B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6900-RBKER	1	1	1	0	0	1	0	0	1	1	1	1	Male	32	No	0	San Jose	0	52	Offer B	15.1	Fiber Optic	17	Two Year	Credit Card	89,45	4577,75	18,89	0	785,2	5344,06	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6901-GOGZG	1	1	1	1	0	1	1	1	1	1	1	1	Male	28	No	1	Lake Hughes	0	60	Offer B	49.96	DSL	85	Two Year	Bank Withdrawal	84,95	4984,85	0	0	2997,6	7982,45	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6904-JLBGY	1	1	1	1	1	1	1	1	1	1	1	1	Female	78	No	0	Salinas	0	72	Offer A	14.94	Fiber Optic	30	Two Year	Credit Card	117,35	8436,25	0	0	1075,68	9511,93	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6905-NIQIN	1	0	1	0	1	0	0	0	0	1	1	0	Male	26	No	0	San Diego	0	1	Offer E	14.78	DSL	59	Month-to-Month	Credit Card	50,65	50,65	0	0	14,78	65,43	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6906-ANDWJ	1	1	1	0	0	0	0	0	0	0	1	1	Male	39	Yes	0	Vina	1	15	Offer D	34.63	Fiber Optic	15	Month-to-Month	Bank Withdrawal	74,9	1107,25	0	0	519,45	1626,7	Churned	Dissatisfaction	Lack of self-service on Website	B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6906-MPARY	1	0	1	0	1	0	1	0	1	1	1	1	Male	30	No	0	Redondo Beach	0	40	Offer B	32.27	Fiber Optic	69	One Year	Credit Card	89,6	3488,15	0	0	1290,8	4778,95	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
6907-CQGPN	0	0	1	0	1	0	1	0	0	0	1	0	Male	40	No	0	Oakland	0	29	None		DSL	27	Month-to-Month	Bank Withdrawal	34,3	1004,75	0	0	0	1004,75	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6907-FLBER	1	1	1	0	1	0	0	0	0	0	0	0	Male	62	No	0	Burbank	0	1	Offer E	34.02	DSL	24	Month-to-Month	Bank Withdrawal	54,3	54,3	0	10	34,02	98,32	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6907-NZZIJ	1	1	1	0	1	0	0	1	1	1	0	1	Female	54	No	0	Santa Monica	0	36	None	13.35	Fiber Optic	7	Month-to-Month	Bank Withdrawal	99,15	3615,6	0	30	480,6	4126,2	Churned	Competitor	Competitor had better devices	A	VIP-клиент	Y	Нестабильный клиент	121	Потенциально ценные клиенты (Loyal Customers)
6908-VVYHM	1	1	1	0	1	0	0	0	1	1	0	1	Male	52	Yes	0	Pasadena	1	65	Offer B	19.84	Fiber Optic	2	Month-to-Month	Bank Withdrawal	90,65	5931	0	110	1289,6	7330,6	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6910-HADCM	1	0	1	0	0	1	0	0	0	0	1	0	Female	63	No	0	Long Beach	0	1	None	7.26	Cable	9	Month-to-Month	Bank Withdrawal	76,35	76,35	0	0	7,26	83,61	Churned	Attitude	Attitude of support person	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6916-HIJSE	1	0	1	1	1	1	1	1	1	1	1	1	Female	57	No	0	Fresno	0	65	None	41.74	Cable	17	Two Year	Bank Withdrawal	84,85	5459,2	0	0	2713,1	8172,3	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6917-FIJHC	1	1	0	0	0	0	0	0	0	0	0	1	Female	60	Yes	0	Livingston	8	72	Offer A	26.98			Two Year	Credit Card	26	1776	0	0	1942,56	3718,56	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6917-IAYHD	0	0	1	0	1	0	1	0	0	0	0	0	Male	44	No	1	La Honda	0	1	Offer E		Cable	19	Month-to-Month	Credit Card	33,6	33,6	0	50	0	83,6	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6917-YACBP	1	1	1	1	1	1	0	0	0	0	1	1	Female	80	No	0	Escondido	0	59	Offer B	25.57	Fiber Optic	5	Two Year	Bank Withdrawal	89,75	5496,9	0	0	1508,63	7005,53	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6918-UMQCG	1	0	1	0	0	0	0	1	0	0	1	0	Female	25	No	0	Orange	0	5	Offer E	48.86	Fiber Optic	59	Month-to-Month	Bank Withdrawal	80,2	384,25	0	0	244,3	628,55	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6919-ELBGL	1	1	1	1	1	1	1	1	1	0	1	1	Male	75	Yes	0	Big Pine	3	72	Offer A	21.38	Fiber Optic	2	Two Year	Bank Withdrawal	114,95	8196,4	0	0	1539,36	9735,76	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6921-OZMFH	1	1	1	0	0	0	1	0	0	0	1	1	Male	38	Yes	1	Santa Clara	3	5	None	18.97	Cable	12	Month-to-Month	Credit Card	55,7	259,4	0	0	94,85	354,25	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6922-NCEDI	1	0	0	0	0	0	0	0	0	0	0	1	Male	38	No	0	Costa Mesa	0	56	Offer B	48.63			One Year	Mailed Check	21,2	1238,65	0	0	2723,28	3961,93	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
